Pos. 	Team 	Driver 	Time (sec) 	Lap 	Points
1 	Audi 	Hulkenberg 	2.44 	27 	25
2 	Red Bull 	Verstappen 	2.64 	28 	18
3 	Williams 	Sainz 	2.65 	27 	15
4 	Mercedes 	Antonelli 	2.76 	28 	12
5 	Williams 	Albon 	4.48 	46 	10
6 	Haas 	Ocon 	4.79 	27 	8
7 	Cadillac 	Perez 	6.18 	27 	6
8 	Cadillac 	Bottas 	6.92 	27 	4
9 	Red Bull 	Lawson 	8.98 	12 	2
