Pos. 	Team 	Driver 	Time (sec) 	Lap 	Points
1 	Red Bull 	Verstappen 	2.10 	52 	25
2 	Aston Martin 	Stroll 	2.37 	42 	18
3 	Sauber 	Zhou 	2.51 	70 	15
4 	Mercedes 	Hamilton 	2.55 	51 	12
5 	Sauber 	Bottas 	2.56 	15 	10
6 	Williams 	Sargeant 	2.66 	57 	8
7 	Aston Martin 	Stroll 	5.37 	48 	0
